Symbol,Issue_Name,Primary_Listing_Mkt
PODAF,PODA Lifestyle and Wellness Ltd. Subordinate Voting Shs (Canada),U
PODD,Insulet Corporation Common Stock,NASDAQ
POEFF,Pan Orient Energy Corp Ordinary Shares (Canada),U
POELF,PORTUCEL - EMPRESA PRODUTORA DE PASTA E PAPEL Rg Shs (Portugal),U
POETF,Poet Technologies Inc.  Common (Canada),U
POFCF,Petrofac Ltd London Ordinary Shares (United Kingdom),U
POFCY,Petrofac Ltd London Unsponsored American Depository Receipt (Jersey),U
POFPF,Power Financial Corporation 6% Preferred Series I (Canada),U
POGHF,Pilot Corp Ordinary Shares (Japan),U
POGS,Pioneer Oil & Gas Common Stock,U
POGWF,Polish Oil and Gas Company Ordinary Shares (Poland),U
POGWY,Polskie Gornictwo Naftowe I Gazownictwo SA (Polish Oil and Gas Company) Unsponsored ADR (Poland),U
POLA,"Polar Power, Inc. Common Stock",NASDAQ
POLR,Polar Petroleum Corp. Common Stock,U
POLXF,Polydex Pharmaceuticals Limited Common Stock,U
POLY,"Plantronics, Inc.",NYSE
PONB,Pioneer Bancshares Inc Tex Common Stock,U
POND U,"Angel Pond Holdings Corporation Units, each consisting of one Class A ordinary share and one-third o",NYSE
PONGF,Atari Shares Prov de Regroupement (France),U
PONT,Pontiac Bancorp Inc Common Stock,U
POOL,Pool Corporation Common Stock,NASDAQ
POOSF,Poseidon Concepts Corporation Ordinary Shares (Canada),U
POPM,PopMail.com Inc. Common Stock,U
POPRF,PopReach Corp Ordinary Shares (Canada),U
POR,Portland General Electric Company,NYSE
PORBF,Pola Orbis Holdings Inc Tokyo Ordinary Shares (Japan),U
PORMF,NOVX21 Inc. Class B (Canada),U
POROF,Panoro Minerals Ltd Ordinary Shares (Canada),U
PORSY,Porto Seguro SA American Depositary Receipts - Unsponsored,U
POSAF,Posabit Systems Corporation Common Shares (Canada),U
POSC,POSITRON CORP Common Stock,U
POSH,"Poshmark, Inc. Class A Common Stock",NASDAQ
POST,"POST HOLDINGS, INC.",NYSE
POTMF,PORTMEIRION POTTERIES HOLDINGS PLC Shs (United Kingdom),U
POTN,"Potnetwork Holdings, Inc. Common Stock",U
POTRF,SOPerior Fertilizer Corp Common Shares,U
POTTF,Buddy Technologies Ltd. Ordinary Shares,U
POTX,Global X Funds Global X Cannabis ETF,NASDAQ
POW,Powered Brands Class A Ordinary Shares,NASDAQ
POWI,"Power Integrations, Inc. Common Stock",NASDAQ
POWL,"Powell Industries, Inc. Common Stock",NASDAQ
POWRU,Powered Brands Units,NASDAQ
POWRW,Powered Brands Warrants,NASDAQ
POWW,"AMMO, Inc. Common Stock",NASDAQ
POWWP,"AMMO, Inc. 8.75% Series A Cumulative Redeemable Perpetual Preferred Stock",NASDAQ
POYN,"Po Yuen Cultural Holdings (Hong Kong) Co., Ltd. Common Stock",U
POYYF,Polymetal International PLC Ordinary Shares,U
PPA,Invesco Aerospace & Defense ETF,ARCA
PPAAF,PT Perusahaan Gas Negara Persaro Tbk Ordinary Shares (Indonesia),U
PPAAY,PT Perusahaan Gas Negara Persaro Tbk Unsponsored ADR (Indonesia),U
PPAL,Peoples Tr Co St Albans Vt Common Stock,U
PPASF,Pick n Pay Stores Ltd Ordinary Shares (South Africa),U
PPBB,Peoples Bancorp Wash Common Stock,U
PPBI,Pacific Premier Bancorp Inc,NASDAQ
PPBN,Pinnacle Bankshares Corp Common Stock,U
PPBRF,PT PAN BROTHERS TBK Ordinary Shares,U
PPBT,Purple Biotech Ltd. American Depositary Shares,NASDAQ
PPBV,"Purple Beverage Company, Inc. Common Stock",U
PPC,Pilgrim's Pride Corporation Common Stock,NASDAQ
PPCB,"Propanc Biopharma, Inc. Common Stock",U
PPCCF,PICC Property and Casualty Company Ltd Ordinary Shares H (Hong Kong),U
PPCCY,PICC Property and Casualty Company Ltd Unsponsored ADR representing Shares -H- (Hong Kong),U
PPCGF,President Energy PLC Ordinary Shares (United Kingdom),U
PPCLY,PPC Limited American Depositary Receipts - Sponsored,U
PPCQ,"Premier Pacific Construction, Inc Common Stock",U
PPD,"PPD, Inc. Common Stock",NASDAQ
PPERF,PT Bank Mandiri Persero TBK Ordinary Shares (Indonesia),U
PPERY,PT Bank Mandiri Persero TBK Unsponsored ADR (Indonesia),U
PPEVF,Pacific Paradym Energy Inc Ordinary Shares,U
PPG,"PPG Industries, Inc.",NYSE
PPGH,Poema Global Holdings Corp. Class A Ordinary Share,NASDAQ
PPGHU,Poema Global Holdings Corp. Unit,NASDAQ
PPGHW,Poema Global Holdings Corp. Warrant,NASDAQ
PPH,VanEck Vectors Pharmaceutical ETF,NASDAQ
PPHI,POSITIVE PHYSICIANS HLDGS INC Common Stock,U
PPHOF,Polyphor AG Namen-AKT (Switzerland),U
PPIH,"Perma-Pipe International Holdings, Inc. Common Stock",NASDAQ
PPII,Coenzyme A Inc. Common Stock,U
PPINF,Philippine Naitonal Bank PNB Ordinary Shares (Philippines),U
PPJE,"PPJ Healthcare Enterprises, Inc. Common Stock",U
PPKRF,Pepkor Holdings Ltd. Ordinary Shares (South Africa),U
PPKTF,PT Pabrik Kertas Tjiwi Kimia Ordinary Shares,U
PPL,PPL Corporation,NYSE
PPLFF,PT Perusahaan Perkebunan London Sumatera Tbk Ordinary Shares (Indonesia),U
PPLFY,PT Perusahaan Perkebunan London Sumatera Tbk Unsponsored ADR (Indonesia),U
PPLL,"Peoples, Ltd. Common Stock",U
PPLT,Aberdeen Standard Physical Platinum Shares ETF,ARCA
PPMD,"Protide Pharmaceuticals, Inc. Common Stock",U
PPMH,"Point to Point Methodics, Inc. Common Stock",U
PPMT,"Profit Planners Management, Inc. Common Stock",U
PPOKF,PT Charoen Pokphand Indonesia Tbk Ordinary Shares (Indonesia),U
PPOTF,Pacific Silk Road Resources Group Inc.  Common Shares,U
PPRG,"Patient Portal Technologies, Inc. New  Common Stock",U
PPRQF,Choice Pptys Real Estate Invt Tr TR Unit (Canada),U
PPRRF,Prontoforms Corp Ordinary Shares (Canada),U
PPRTF,PEIPORT HLDGS LTD HKD SHS (Cayman Islands),U
PPRUF,Kering SA Ordinary Shares (France),U
PPRUY,Kering Unsponsored ADR (France),U
PPRW,"Premier Power Renewable Energy, Inc. Common Stock",U
PPSF,Peoples-Sidney Financial Corporation Common Stock,U
PPSHY,Pushpay Holdings Limited American Depositary Receipts - Unsponsored (New Zealand),U
PPSI,"Pioneer Power Solutions, Inc. Common Stock",NASDAQ
PPSSF,Praemium Ltd. Ordinary Shares (Australia),U
PPSTF,PEPSI-COLA PRODUCTS PHILIPPINES INC Ordinary Shares (Phillippines),U
PPT,Putnam Premier Income Trust,NYSE
PPTA,Perpetua Resources Corp. Common Shares,NASDAQ
PPTDF,"Peptidream, Inc. Ordinary Shares (Japan)",U
PPTL,Premium Energy Corporation Common Stock,U
PPTY,PPTY-US Diversified Real Estate ETF,ARCA
PPWLM,PacifiCorp 7.00% Preferred Stock,U
PPWLO,PacifiCorp 6% Preferred Stock,U
PPX,"PPL CAPITAL FUNDING, INC. 2013 Series B Junior Subordinated Notes due 2073",NYSE
PPZRF,Western Atlas Res Inc Cda Ordinary Shares,U
PQDI,Principal Spectrum Tax-Advantaged Dividend Active ETF,ARCA
PQEFF,Petroteq Energy Inc Ordinary Shares,U
PQG,PQ Group Holdings Inc. Common Stock,NYSE
PQIN,PGIM QMA Strategic Alpha International Equity ETF,ARCA
PQLC,PGIM QMA Strategic Alpha Large-Cap Core ETF,ARCA
PQSG,PGIM QMA Strategic Alpha Small-Cap Growth ETF,ARCA
PQSV,PGIM QMA Strategic Alpha Small-Cap Value ETF,ARCA
PRA,ProAssurance Corporation,NYSE
PRAA,"PRA Group, Inc. Common Stock",NASDAQ
PRAC,Productivity Technologies Corp. Common Stock,U
PRAH,"PRA Health Sciences, Inc. Common Stock",NASDAQ
PRAKF,Perak Corp Bhd Ordinary Shares Malaysia(MY ),U
PRAX,"Praxis Precision Medicines, Inc. Common Stock",NASDAQ
PRBCF,Precise Biometrics AB Ordinary Shares,U
PRBDF,Personal Group Holdings Ordinary Shares (United Kingdom),U
PRBZF,Premium Brands Holdings Corporation (Canada),U
PRCF,Protein Reactor Combined Fuels Inc Common Stock,U
PRCH,"Porch Group, Inc. Common Stock",NASDAQ
PRCK,Placer Creek Mining Co Common Stock,U
PRCNF,Pure Global Cannabis Inc Common Shares,U
PRCRF,PROCURRI CORP LTD Ordinary Shares,U
PRCX,PHOENIX RISING COS Common Stock,U
PRDGF,PREMIER DIVERSIFIED HLDGS INC  Ordinary Shares,U
PRDL,"Profitable Developments, Inc. Common Stock",U
PRDO,Perdoceo Education Corporation Common Stock,NASDAQ
PRDSF,Prada Spa Ordinary Shares (Italy),U
PRDSY,Prada Spa Unsponsored ADR (Italy),U
PRE PRJ,"PartnerRe Ltd. 4.875% Fixed Rate Non-Cumulative Redeemable Preferred Shares, Series J",NYSE
PREC,Prestige Cars International Common Stock,U
PRED,"Predictive Technology Group, Inc. Common Stock",U
PREF,Principal Spectrum Preferred Securities Active ETF,ARCA
PREGF,"PRD Energy, Inc. Ordinary Shares (Canada)",U
PREHU,Praire Ethanol LLC Cap Unit Class A,U
PREIF,Precipitate Gold Corporation Common Shares (Canada),U
PREKF,Prairiesky Royalty Ltd. Ordinary Shares (Canada),U
PRENU,Prairie Ethanol LLC  Unit,U
PRESF,Perpetual Resources Limited Ordinary Shares (Australia),U
PREUF,Prosperity Real Estate Investment Trust Units (Hong Kong),U
PREXF,POWER RESOURCE EXPLORATION INC. NEW Common Stock (Canada),U
PRF,Invesco FTSE RAFI US 1000 ETF,ARCA
PRFT,"Perficient, Inc. Common Stock",NASDAQ
PRFUF,PROSPEROUS FUTURE HLDGS LTD SHS (Cayman Islands),U
PRFX,PainReform Ltd. Ordinary Shares,NASDAQ
PRFZ,Invesco Exchange-Traded Fund Trust Invesco FTSE RAFI US 1500 Small-Mid ETF,NASDAQ
PRG,"PROG Holdings, Inc.",NYSE
PRGLY,Puregold Price Club Inc American Depositary Receipts (Phillipines),U
PRGNF,PARAGON SHIPPING INC Ordinary Shares,U
PRGO,PERRIGO COMPANY PLC,NYSE
PRGS,Progress Software Corporation Common Stock (DE),NASDAQ
PRHB,"Pure H2o Bio-Technologies, Inc. Common Stock New",U
PRHL,Premier Holding Corp Common Stock,U
PRI,"PRIMERICA, INC.",NYSE
PRIEF,"Paleo Resources, Inc.  Ordinary Shares",U
PRIF PRA,"Priority Income Fund, Inc. 6.375% Series A Term Preferred Stock due 2025",NYSE
PRIF PRC,"Priority Income Fund, Inc. 6.625% Series C Term Preferred Stock due 2024, par value $0.01 per share",NYSE
PRIF PRD,"Priority Income Fund, Inc. 7.00% Series D Term Preferred Stock due 2029",NYSE
PRIF PRE,"Priority Income Fund, Inc. 6.375% Series E Preferred Stock Due 2024",NYSE
PRIF PRF,"Priority Income Fund, Inc. 6.625% Series F Term Preferred Stock due 2027",NYSE
PRIF PRG,"Priority Income Fund, Inc. 6.25% Series G Preferred Stock Due 2026",NYSE
PRIF PRH,"Priority Income Fund, Inc. 6.00% Series H Term Preferred Stock due 2026",NYSE
PRIM,Primoris Services Corporation Common Stock,NASDAQ
PRISY,Promotora De Informaciones SA American Depositary Receipts - Sponsored,U
PRK,Park National Corporation,AMEX
PRKA,"Parks! America, Inc. Common Stock",U
PRKI,Perk Intl Inc Common Stock,U
PRKR,PARKERVISION INC Common Stock,U
PRKV,"ParkVida Group, Inc. Common Stock",U
PRKWF,Parkway Life REIT Units (Singapore),U
PRLB,"PROTO LABS, INC.",NYSE
PRLD,Prelude Therapeutics Incorporated Common Stock,NASDAQ
PRLE,Pillarstone Capital REIT Common Stock,U
PRLEP,Pillarstone Capital REIT Preferred Stock,U
PRLLY,Pirelli & C. SpA American Depositary Receipts - Unsponsored,U
PRLO,"PROLOGIC Management Systems, Inc. Common Stock",U
PRLX,Parallax Health Sciences Inc. Common Stock,U
PRMAF,Purpose Multi-Asset Income Fund,U
PRMK,Proconcept Marketing Group Inc NEW Common Stock,U
PRMNF,Prime Mining Corp Common Shares,U
PRMO,"Prom Resources, Inc. New Common Stock",U
PRMRF,Paramount Res Ltd Class A Shares (Canada),U
PRMW,Primo Water Corporation,NYSE
PRMY,Primary Bk Common Stock,U
PRN,Invesco Exchange-Traded Fund Trust Invesco DWA Industrials Momentum ETF,NASDAQ
PRNAF,Alterity Therapeutics Ltd Ordinary Shares,U
PRNI,Printron Inc New Common Stock,U
PRNT,The 3D Printing ETF,BATS
PRO,"Pros Holdings, Inc.",NYSE
PROAF,Proactis Holdings PLC York Ordinary Shares (United Kingdom),U
PROBF,PROBE METALS INC  Ordinary Shares,U
PROF,Profound Medical Corp. Common Stock,NASDAQ
PROG,"Progenity, Inc. Common Stock",NASDAQ
PROM,"Propel Media, Inc Common Stock",U
PROP,Pledge Petroleum Corp. Common Stock,U
PROS,"ProSight Global, Inc.",NYSE
PROSF,PROSUS N V Shs (Netherlands),U
PROSY,Prosus NV Sponsored ADR (Netherlands),U
PROT,Proteonomix Inc Common Stock,U
PROV,"Provident Financial Holdings, Inc. Common Stock",NASDAQ
PRPB,CC Neuberger Principal Holdings II Class A Ordinary Shares,NYSE
PRPB U,CC Neuberger Principal Holdings II,NYSE
PRPB WS,"CC Neuberger Principal Holdings II Redeemable warrants, each whole warrant exercisable for one Class",NYSE
PRPC,CC Neuberger Principal Holdings III,NYSE
PRPC U,"CC Neuberger Principal Holdings III Units, each consisting of one Class A ordinary share, and one-fi",NYSE
PRPC WS,"CC Neuberger Principal Holdings III Warrants, each whole warrant exercisable for one Class A ordinar",NYSE
PRPH,"ProPhase Labs, Inc. Common Stock (DE)",NASDAQ
PRPI,Perpetual Inds Inc Common Stock,U
PRPL,"Purple Innovation, Inc. Common Stock",NASDAQ
PRPM,"ProTek Capital, Inc.  Common Stock",U
PRPO,"Precipio, Inc.  Common Stock",NASDAQ
PRPPF,Purplebricks Group PLC Ordinary Shares (United Kingdom),U
PRPRF,Prairie Provident Res Inc Ordinary Shares (Canada),U
PRPS,PROPELLUS INC Common Stock,U
PRQR,ProQR Therapeutics N.V. Ordinary Shares,NASDAQ
PRRCF,Procredit Holding Ag Ordinary Shares (Germany),U
PRRE,"Praetorian Property, Inc. Common Stock",U
PRRFY,Premier Foods Plc Unsponsored ADR (UK),U
PRRMF,Premium Income Corp Ordinary Shares Cl A (Canada),U
PRRUF,Immutep Ltd Ordinary Shares,U
PRRVF,Providence Gold Mines Inc Ordinary Shares (Canada),U
PRRWF,Park Lawn Corp Ordinary Shares (Canada),U
PRRY,"Planet Resource Recovery, Inc. Common Stock",U
PRS,"Prudential Financial, Inc. 5.625% Junior Subordinated Notes due 2058",NYSE
PRSEF,Prosafe SE Ordinary Shares,U
PRSEY,Prosafe SE American Depositary Receipts - Unsponsored,U
PRSI,Portsmouth Square Inc Common Stock,U
PRSNF,Personas Social Inc Common Shares,U
PRSR,Prospector Capital Corp. Class A Ordinary Shares,NASDAQ
PRSRU,Prospector Capital Corp. Unit,NASDAQ
PRSRW,Prospector Capital Corp. Warrants,NASDAQ
PRSTF,PROSPECT RES LTD SHS (Australia),U
PRT,PermRock Royalty Trust Trust Unit,NYSE
PRTA,Prothena Corporation plc Ordinary Shares,NASDAQ
PRTC,PureTech Health plc American Depositary Shares,NASDAQ
PRTDF,"Petro Matad Ltd, Douglas Ordinary Shares (Isle of Man)",U
PRTFU,Patriot Renewable Fuels LLC UNIT MEMBERSHIP INT,U
PRTG,Portage Biotech Inc. Common Stock,NASDAQ
PRTH,"Priority Technology Holdings, Inc. Common Stock",NASDAQ
PRTHU,"Priority Technology Holdings, Inc Unit   11/15/2021",U
PRTHW,"Priority Technology Holdings, Inc Warrant   11/15/2021",U
PRTK,"Paratek Pharmaceuticals, Inc. Common Stock",NASDAQ
PRTR,Precicion Trim Inc Common Stock,U
PRTS,"CarParts.com, Inc. Common Stock",NASDAQ
PRTT,Protect Pharmaceutical Corporation Common Stock,U
PRTX,"Protalex, Inc. Common Stock",U
PRTY,Party City Holdco Inc.,NYSE
PRU,"Prudential Financial, Inc.",NYSE
PRVA,"Privia Health Group, Inc. Common Stock",NASDAQ
PRVB,"Provention Bio, Inc. Common Stock",NASDAQ
PRVCF,PreveCeutical Medical Inc. Ordinary Shares (Canada),U
PRVRF,PROVINCE RES LTD Ordinary Shares,U
PRVU,"PreVu, Incorporated Common Stock",U
PRWWW,PRWireless PR Inc Wt Expiring 06/27/2024,U
PRWYF,Prodways Group Common Stock (France),U
PRXG,"Pernix Group, Inc.  Common Stock",U
PRXIQ,"Premier Exhibitions, Inc.",U
PRXM,Proxim Wireless Corporation Common Stock,U
PRXTF,Pure Extracts Technologies Corp Common Shares,U
PRXXF,Paradox Interactive AB Ordinary Shares (Sweden),U
PRYBF,PT RAMAYANA LESTARI SENTOSA TBK SHS (Indonesia(ID ),U
PRYMF,"Prysmian S.P.A., Milano Ordinary Shares (Italy)",U
PRYMY,"Prysmian S.P.A., Milano Unsponsored ADR (Italy)",U
PRYNF,Backstageplay Inc Common Shares,U
PRZFF,BOUNDARY GOLD & COPPER MNG LTD Ordinary Shares,U
PRZM,PRISM TECHNOLOGIES GROUP INC Common Stock,U
PSA,Public Storage,NYSE
PSA PRC,Public Storage  Depositary Shares Each Representing 1/1000 of a 5.125% Cumulative Preferred Share of,NYSE
PSA PRD,Public Storage,NYSE
PSA PRE,Public Storage Depositary Shares Each Representing 1/1000 of a 4.90% Cumulative Preferred Share of B,NYSE
PSA PRF,"Public Storage Depositary Shares Each Representing 1/1,000 of a 5.15% Cumulative Preferred Share of",NYSE
PSA PRG,"Public Storage Depositary Shares, Each Representing 1/1,000 of a 5.05% Cumulative Preferred Share of",NYSE
PSA PRH,"Public Storage Depositary Shares Each Representing 1/1,000 of a 5.60% Cumulative Preferred Share of",NYSE
PSA PRI,"Public Storage Depositary Shares Each Representing 1/1,000 of a 4.875% Cumulative Preferred Share of",NYSE
PSA PRJ,"Public Storage Depositary Shares Each Representing 1/1,000 of a 4.700% Cumulative Preferred Share of",NYSE
PSA PRK,"Public Storage Depositary Shares Each Representing 1/1,000 of a 4.75% Cumulative Preferred Share of",NYSE
PSA PRL,"Public Storage Depositary Shares Each Representing 1/1,000 of a 4.625% Cumulative Preferred Share of",NYSE
PSA PRM,"Public Storage Depositary Shares Each Representing 1/1,000 of a 4.125% Cumulative Preferred Share of",NYSE
PSA PRN,"Public Storage Depositary Shares Each Representing 1/1,000 of a 3.875% Cumulative Preferred Share of",NYSE
PSA PRO,"Public Storage Depositary Shares Each Representing 1/1,000 of a 3.900% Cumulative Preferred Share of",NYSE
PSAC,Property Solutions Acquisition Corp. Common Stock,NASDAQ
PSACU,Property Solutions Acquisition Corp. Unit,NASDAQ
PSACW,Property Solutions Acquisition Corp. Warrant,NASDAQ
PSAG,Property Solutions Acquisition Corporation II Class A Common Stock,NASDAQ
PSAGU,Property Solutions Acquisition Corporation II Units,NASDAQ
PSAGW,Property Solutions Acquisition Corporation II Warrant,NASDAQ
PSAHF,Pt Summarecon Agung Ordinary Shares (Indonesia),U
PSAKF,"Plant Co Ltd, Sakai Ordinary Shares (Japan)",U
PSALL,PUBLIC STORAGE DEPOSITARY SHS REPSTG 1/1000TH PFD SHS BEN INT SER P % Depositary Shares,U
PSB,"PS Business Parks, Inc.",NYSE
PSB PRW,"PS Business Parks, Inc    Depositary Shares Each Representing 1/1000 of a Share of 5.20% Cumulative",NYSE
PSB PRX,"PS Business Parks, Inc. Depositary Shares Each Representing 1/1,000 of a Share of 5.25 Percent Cumul",NYSE
PSB PRY,"PS Business Parks, Inc. 5.20% Cumulative Preferred Stock, Series Y",NYSE
PSB PRZ,"PS Business Parks, Inc. Depositary Shares Each Representing 1/1000 of a Share of 4.875% Cumulative P",NYSE
PSBAF,PT Sumber Alfaria Trijaya TBK Ordinary Shares,U
PSBC,"Pacific State Bancorp (Stockton, CA) Common Stock",U
PSBKF,Postal Savings Bank of China Corp Ltd. Registered Ordinary Shares (China),U
PSBP,PSB Holding Corp. Common Stock,U
PSBQ,"PSB Holdings, Inc. (Wisconsin) Common Stock",U
PSC,Principal Exchange-Traded Funds Principal U.S. Small-Cap Multi-Factor ETF,NASDAQ
PSCBF,Pascal Biosciences Inc. Common Shares,U
PSCC,Invesco Exchange-Traded Fund Trust II Invesco S&P SmallCap Consumer Staples ETF,NASDAQ
PSCD,Invesco Exchange-Traded Fund Trust II Invesco S&P SmallCap Consumer Discretionary ETF,NASDAQ
PSCE,Invesco Exchange-Traded Fund Trust II Invesco S&P SmallCap Energy ETF,NASDAQ
PSCF,Invesco Exchange-Traded Fund Trust II Invesco S&P SmallCap Financials ETF,NASDAQ
PSCH,Invesco Exchange-Traded Fund Trust II Invesco S&P SmallCap Health Care ETF,NASDAQ
PSCI,Invesco Exchange-Traded Fund Trust II Invesco S&P SmallCap Industrials ETF,NASDAQ
PSCM,Invesco Exchange-Traded Fund Trust II Invesco S&P SmallCap Materials ETF,NASDAQ
PSCO,ProtoSource Corporation Common Stock,U
PSCR,Proto Script Pharmaceutical Corp. Common Stock,U
PSCT,Invesco Exchange-Traded Fund Trust II Invesco S&P SmallCap Information Technology ETF,NASDAQ
PSCU,Invesco Exchange-Traded Fund Trust II Invesco S&P SmallCap Utilities & Communication Services ETF,NASDAQ
PSCW,Pacer Swan SOS Conservative (April) ETF,BATS
PSCX,Pacer Swan SOS Conservative (December) ETF,BATS
PSDMF,Gaming Realms PLC Ordinary Shares (United Kingdom),U
PSDNF,Poseidon Nickel Ltd Ordinary Shares (Australia),U
PSEC,Prospect Capital Corporation Common Stock,NASDAQ
PSEP,Innovator S&P 500 Power Buffer ETF - September,BATS
PSET,Principal Exchange-Traded Funds Principal Quality ETF,NASDAQ
PSF,COHEN & STEERS SELECT PREFERRED AND INCOME FUND,NYSE
PSFD,Pacer Swan SOS Flex (December) ETF,BATS
PSFE,Paysafe Limited,NYSE
PSFE WS,"Paysafe Limited Warrants, exercisable for one Common Share of Paysafe Limited at a price of $11.50 p",NYSE
PSFF,Pacer Swan SOS Fund of Funds ETF,BATS
PSFM,Pacer Swan SOS Flex (April) ETF,BATS
PSFT,Powersafe Technology Corp. New Common Stock,U
PSGFF,Precious Shipping Plc Foreign Ordinary Shares,U
PSGR,"Pershing Resources Company, Inc. Common Stock",U
PSGTF,Pt Semen Gresik Persero International Depositary Receipts,U
PSGTY,Pt Semen Indonesia (Persero) Tbk Unsponsored ADR (Indonesia),U
PSHG,Performance Shipping Inc. Common Shares,NASDAQ
PSHGF,Pou Sheng International Holdings Limited Ordinary Shares (Bermuda),U
PSHGY,Pou Sheng International Holdings Limited Unsponsored ADR (Bermuda),U
PSHIF,"Petroshale, Inc. Ordinary Shares (Canada)",U
PSHZF,Pershing Square Holdings Ltd ACCUM SHS PUBLIC CLASS USD REG S (Guernsey),U
PSI,Invesco Dynamic Semiconductors ETF,ARCA
PSIQ,"Profile Solutions, Inc. Common Stock",U
PSIX,POWER SOLUTIONS INTL INC Common Stock,U
PSJ,Invesco Dynamic Software ETF,ARCA
PSK,SPDR ICE Preferred Securities ETF,ARCA
PSKOF,Polski Koncern Naftowy Orlen SA Ordinary Shares (Poland),U
PSKRF,Protector Forsikring ASA Ordinary Shares (Norway),U
PSKRY,PROTECTOR FORSIKRING American Depositary Receipts - Unsponsored (Norway),U
PSKXF,Philippine Stock Exchange Inc Ordinary Shares (Phillippines),U
PSL,Invesco Exchange-Traded Fund Trust Invesco DWA Consumer Staples Momentum ETF,NASDAQ
PSLKF,Phoslock Environmental Technologies Ltd Ordinary Shares,U
PSLV,Sprott Physical Silver Trust,ARCA
PSMB,Invesco Balanced Multi-Asset Allocation ETF,BATS
PSMC,Invesco Conservative Multi-Asset Allocation ETF,BATS
PSMD,Pacer Swan SOS Moderate (December) ETF,BATS
PSMG,Invesco Growth Multi-Asset Allocation ETF,BATS
PSMM,Invesco Moderately Conservative Multi-Asset Allocation ETF,BATS
PSMMF,Persimmon PLC Ordinary Shares,U
PSMMY,Persimmon Plc Unsponsored ADR (UK),U
PSMR,Pacer Swan SOS Moderate (April) ETF,BATS
PSMT,"PriceSmart, Inc. Common Stock",NASDAQ
PSN,Parsons Corporation,NYSE
PSNL,"Personalis, Inc. Common Stock",NASDAQ
PSO,Pearson plc,NYSE
PSORF,"Pearson, Plc Ordinary Shares",U
PSP,Invesco Global Listed Private Equity ETF,ARCA
PSPC U,"Post Holdings Partnering Corporation Units, each consisting of one share of Series A common stock, a",NYSE
PSPSF,Psp Swiss Property Namen-Akt Shares (Switzerland),U
