Symbol,Issue_Name,Primary_Listing_Mkt
FLPRF,Financial Products Group Co Ltd Tokyo Ordinary Shares (Japan),U
FLQD,Franklin LibertyQ Global Dividend ETF,ARCA
FLQE,Franklin LibertyQ Emerging Markets ETF,ARCA
FLQG,Franklin LibertyQ Global Equity ETF,ARCA
FLQH,Franklin LibertyQ International Equity Hedged ETF,ARCA
FLQL,Franklin LibertyQ U.S. Equity ETF,BATS
FLQM,Franklin LibertyQ U.S. Mid Cap Equity ETF,BATS
FLQS,Franklin LibertyQ U.S. Small Cap Equity ETF,BATS
FLR,Fluor Corporation,NYSE
FLRAF,Essentra PLC Ordinary Shares (UK),U
FLRE,Flameret Inc . Common Stock,U
FLRG,Fidelity U.S. Multifactor ETF,ARCA
FLRN,SPDR Bloomberg Barclays Investment Grade Floating Rate ETF,ARCA
FLRT,Pacific Global Senior Loan ETF,ARCA
FLRU,Franklin FTSE Russia ETF,ARCA
FLRYY,Fleury SA American Depositary Receipts - Unsponsored,U
FLS,Flowserve Corporation,NYSE
FLSA,Franklin FTSE Saudi Arabia ETF,ARCA
FLSP,Franklin Liberty Systematic Style Premia ETF,ARCA
FLSS,FORBES ENERGY SVCS LTD Common Stock,U
FLST,"FuelStream, Inc. Common Stock",U
FLSW,Franklin FTSE Switzerland ETF,ARCA
FLT,"FleetCor Technologies, Inc.",NYSE
FLTB,Fidelity Limited Term Bond ETF,ARCA
FLTCF,Filtronic Plc Ordinary Shares,U
FLTDF,Flow Traders Cooperatief U A Ordinary Shares (Netherlands),U
FLTR,VanEck Vectors Investment Grade Floating Rate ETF,ARCA
FLTW,Franklin FTSE Taiwan ETF,ARCA
FLUD,Franklin Liberty Ultra Short Bond ETF,ARCA
FLUIF,Fluidra SA Ordinary Shares (Spain),U
FLURF,Flurotech Ltd Common Shares (Canada),U
FLUX,"Flux Power Holdings, Inc. Common Stock",NASDAQ
FLV,American Century Focused Large Cap Value ETF,BATS
FLWPF,Flowr Corp New Common Shares (Canada),U
FLWS,"1-800-FLOWERS.COM, Inc. Common Stock",NASDAQ
FLXI,"FlexiInternational Software, Inc. Common Stock",U
FLXN,"Flexion Therapeutics, Inc. Common Stock",NASDAQ
FLXP,"FlexPower, Inc. Common Stock",U
FLXS,"Flexsteel Industries, Inc. Common Stock",NASDAQ
FLXT,"Flexpoint Sensor Systems, Inc. Common Stock",U
FLY,Fly Leasing Limited,NYSE
FLYE,Intl Jet Engine Supply Inc Common Stock,U
FLYLF,"Flyht Aerospace Solutions, Inc. Ordinary Shares",U
FLYT,Direxion Flight to Safety Strategy ETF,ARCA
FLYW,Flywire Corporation Voting Common Stock,NASDAQ
FLZA,Franklin FTSE South Africa,ARCA
FM,iShares MSCI Frontier and Select EM ETF,ARCA
FMAC,FirstMark Horizon Acquisition Corp.,NYSE
FMAC U,"FirstMark Horizon Acquisition Corp. Units, each consisting of one share of Class A common stock and",NYSE
FMAC WS,"FirstMark Horizon Acquisition Corp. Redeemable warrants, each whole warrant exercisable for one shar",NYSE
FMAG,Fidelity Magellan ETF,BATS
FMANF,Freeman Gold Corp. Ordinary Shares (Canada),U
FMAO,"Farmers & Merchants Bancorp, Inc. Common Stock",NASDAQ
FMAR,FT Cboe Vest U.S. Equity Buffer ETF - March,BATS
FMAT,Fidelity MSCI Materials Index ETF,ARCA
FMAY,FT Cboe Vest U.S. Equity Buffer ETF - May,BATS
FMB,First Trust Exchange-Traded Fund III First Trust Managed Municipal ETF,NASDAQ
FMBH,"First Mid Bancshares, Inc. Common Stock",NASDAQ
FMBI,"First Midwest Bancorp, Inc. Common Stock",NASDAQ
FMBIO,"First Midwest Bancorp, Inc. Depositary Shares Each Representing a 1/40th Interest in a Share of Fixed Rate Non-Cumulative Perpetual Preferred Stock, Series C",NASDAQ
FMBIP,"First Midwest Bancorp, Inc. Depositary Shares Each Representing a 1/40th Interest in a Share of Fixed Rate Non-Cumulative Perpetual Preferred Stock, Series A",NASDAQ
FMBL,"Farmers & Merchants Bank (Long Beach, CA) Common Stock",U
FMBM,F & M Bank Corporation (Virginia) Common Stock,U
FMBN,"Farmers and Merchants Bancshares, Inc. (IA) Common Stock",U
FMBRF,FAMOUS BRANDS LTD SHS (South Africa),U
FMBRY,Famous Brands Ltd Unsponsored ADR (South Africa),U
FMBV,Full Motion Beverage Inc Common Stock,U
FMC,FMC Corporation,NYSE
FMCB,"Farmers & Merchants Bancorp (Lodi, CA) Common Stock",U
FMCC,Federal Home Loan Mortgage Corporation Common Stock,U
FMCCG,Federal Home Loan Mortgage Corporation Preferred Stock,U
FMCCH,Federal Home Loan Mortgage Corporation Preferred Stock,U
FMCCI,Federal Home Loan Mortgage Corporation Preferred Stock,U
FMCCJ,Federal Home Loan Mortgage Corporation Preferred Stock,U
FMCCK,Federal Home Loan Mortgage Corporation Preferred Stock,U
FMCCL,Federal Home Loan Mortgage Corporation Preferred Stock,U
FMCCM,Federal Home Loan Mortgage Corporation Preferred Stock,U
FMCCN,Federal Home Loan Mortgage Corporation Preferred Stock,U
FMCCO,Federal Home Loan Mortgage Corporation Preferred Stock,U
FMCCP,Federal Home Loan Mortgage Corporation Preferred Stock,U
FMCCS,Federal Home Loan Mortgage Corporation Perp Pfd Var Rate,U
FMCCT,Federal Home Loan Mortgage Corporation Perp Pfd,U
FMCKI,Federal Home Loan Mortgage Corporation 6.55% Perpetual Preferred Series Y,U
FMCKJ,Federal Home Loan Mortgage Corporation Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock,U
FMCKK,Federal Home Loan Mortgage Corporation Preferred Stock,U
FMCKL,Federal Home Loan Mortgage Corporation 6.02% Non-Cumulative Perpetual Preferred Stock,U
FMCKM,Federal Home Loan Mortgage Corporation PERP PFD 5.57% Preferred Stock,U
FMCKN,Federal Home Loan Mortgage Corporation Non Cum Perpetual Pfd,U
FMCKO,Federal Home Loan Mortgage Corporation Perpetual Pfd,U
FMCKP,Federal Home Loan Mortgage Corporation Federal Home Loan Mortgage Corporation 5.70% Pfd,U
FMCQF,Fresenius Med Car Ag Pfd N Vtg Ordinary Shares,U
FMCXF,Foran Mining Corp Ordinary Shares (Canada),U
FMEQF,FUNDSMITH EMERGING EQ TRUST Ord GBP0.01 (United Kingdom),U
FMF,First Trust Managed Futures Strategy Fund,ARCA
FMFB,First Missouri Bancshares Inc Common Stock,U
FMFG,"Farmers and Merchants Bancshares, Inc. Common Stock",U
FMFN,First Montauk Financial Corp. Common Stock,U
FMFP,First Community Finl Mifflntwn Common Stock,U
FMGDF,Fairmile Goldtech Inc Ordinary Shares (Canada),U
FMHG,FAH MAI HLDGS GROUP INC Common Stock,U
FMHI,First Trust Exchange-Traded Fund III First Trust Municipal High Income ETF,NASDAQ
FMHS,"Farmhouse, Inc. Common Stock",U
FMIA,First Miami Bancorp Inc Common Stock,U
FMIL,Fidelity New Millennium ETF,BATS
FMIV,Forum Merger IV Corporation Class A Common stock,NASDAQ
FMIVU,Forum Merger IV Corporation Unit,NASDAQ
FMIVW,Forum Merger IV Corporation Warrant,NASDAQ
FMMFF,Fuji corp Ordinary Shares,U
FMN,Federated Hermes Premier Municipal Income Fund,NYSE
FMNB,Farmers National Banc Corp. Common Stock,NASDAQ
FMNJ,"Franklin Mining, Inc. Common Stock",U
FMNY,First Trust New York Municipal High Income ETF,ARCA
FMO,Fiduciary/Claymore Energy Infrastructure Fund,NYSE
FMOCF,Fomento de Construcciones y Contratas Sa FCC Barcelona Ordinary Shares,U
FMOCY,Fomento de Construcciones y Contratas Sa FCC Barcelona Unsponsored ADR (Spain),U
FMOO,F & M Bancorp  (Ohio) Common Stock,U
FMPR,Fame Productions Inc. Common Stock,U
FMS,Fresenius Medical Care AG & Co. KGaA,NYSE
FMSVF,Forth Smart Svc Co Ltd Units Non-Voting Dep Rcpt (Thailand),U
FMTX,"Forma Therapeutics Holdings, Inc. Common Stock",NASDAQ
FMX,"FOMENTO ECONOMICO MEXICANO, S.A.B. DE C.V.",NYSE
FMXUF,Fomento Economico Mexicano SAB DE Units Cons of 1 Shs-B & 4 Shs-D,U
FMXVF,Amilot Capital Inc. Ordinary Shares,U
FMY,FIRST TRUST MORTGAGE INCOME FUND,NYSE
FMYR,Family Room Entertainment Corporation Common Stock,U
FMZNF,Family Zone Cyber Safety Ltd. Ordinary Shares (Australia),U
FN,Fabrinet,NYSE
FNAM,"Evolutionary Genomics, Inc. Common Stock",U
FNAUF,FOUR NINES GOLD INC Common Stock,U
FNB,F.N.B. Corp,NYSE
FNB PRE,F.N.B. CORPORATION Representing a 1/40th Interest in a Share of Fixed-to-Floating Rate Non-Cumulativ,NYSE
FNBE,First Natl Bk Mercersburg Pa Common Stock,U
FNBKY,Finecobank SPA American Depositary Receipts - Unsponsored (Italy),U
FNBLF,FINABLR PLC Ord GBP0.01 (United Kingdom),U
FNBM,First National Bank of Marysville (PA) Common Stock,U
FNBRF,Finbar Group Ltd. Ordinary Shares (Australia),U
FNBT,Finemark Holdings Inc Common Stock,U
FNCB,FNCB Bancorp Inc. Common Stock,NASDAQ
FNCDY,Covivio American Depositary Receipts - Unsponsored,U
FNCH,"Finch Therapeutics Group, Inc. Common Stock",NASDAQ
FNCHF,"FINEOS CORP HLDG PLC, CHESS DEPOSITARY INTERESTS 1 1 (Ireland)",U
FNCIF,Financiere Moncey Common Stock (France),U
FNCJF,Fancamp Exploration Ltd Ordinary Shares,U
FNCL,Fidelity MSCI Financials Index ETF,ARCA
FNCNF,Fincantieri AOR Ordinary Shares (Italy),U
FNCSF,North American Financial 15 Split Corp Ordinary Shares,U
FNCTF,Orange Ordinary Shares,U
FND,"Floor & Decor Holdings, Inc.",NYSE
FNDA,Schwab Fundamental U.S. Small Company Index ETF,ARCA
FNDB,Schwab Fundamental U.S. Broad Market Index ETF,ARCA
FNDC,Schwab Fundamental International Small Company Index ETF,ARCA
FNDE,Schwab Fundamental Emerging Markets Large Company Index ETF,ARCA
FNDF,Schwab Fundamental International Large Company Index ETF,ARCA
FNDM,Fund.com Inc. Class A  Common Stock,U
FNDOY,Fvi Fondo De Valores Ser B 10p American Depositary Receipts - Sponsored,U
FNDTF,FRIENDTIMES INC. HKD SHS (Cayman Islands),U
FNDX,Schwab Fundamental U.S. Large Company Index ETF,ARCA
FNEC,First National Energy Corporation Common Stock,U
FNEVF,Fraser & Neave Ltd Ordinary Shares (Singapore),U
FNEVY,Fraser & Neave Limited Unsponsored ADR (Singapore),U
FNF,"Fidelity National Financial, Inc.",NYSE
FNFI,"First Niles Financial, Inc. Common Stock",U
FNFPA,"First Niles Financial, Inc. Preferred SeR A",U
FNGD,"MicroSectors FANG+ Index -3X Inverse Leveraged ETNs due January 8, 2038",ARCA
FNGGF,Fargo Enterprises Ltd Ordinary Shares,U
FNGO,"MicroSectors FANG+ Index 2X Leveraged ETNs due January 8, 2038",ARCA
FNGR,"FingerMotion, Inc. Common Stock",U
FNGS,"MicroSectors FANG+ ETNs due January 8, 2038",ARCA
FNGU,"MicroSectors FANG+ Index 3X Leveraged ETNs due January 8, 2038",ARCA
FNGWF,5GN Networks Common Shares (Australia),U
FNGZ,"MicroSectors FANG+ Index -2X Inverse Leveraged ETNs due January 8, 2038",ARCA
FNHC,FedNat Holding Company Common Stock,NASDAQ
FNHM,"FNBH Bancorp, Inc. (Howell, Michigan) Common Stock",U
FNI,First Trust Chindia ETF,ARCA
FNINF,"49 North Resources , Inc. Ordinary Shares (Canada)",U
FNK,First Trust Mid Cap Value AlphaDEX Fund,NASDAQ
FNKO,"Funko, Inc. Class A Common Stock",NASDAQ
FNLC,"First Bancorp, Inc  (ME) Common Stock",NASDAQ
FNLIF,First National Financial Corporation Common Shares,U
FNLPF,"Fresnillo Plc, London Ordinary shares (United Kingdom)",U
FNMA,Federal National Mortgage Association Common Stock,U
FNMAG,Federal National Mortgage Association 5.375% Non-Cumulative Pfd Srs I,U
FNMAH,Federal National Mortgage Association Non Cum Pfd Ser P,U
FNMAI,Federal National Mortgage Association Non Cum Preferred Series Q,U
FNMAJ,Federal National Mortgage Association Fannie Mae 7.625% Non-Cumulative Preferred Stock Series R,U
FNMAK,Federal National Mortgage Association Series N Preferred Stock,U
FNMAL,Federal National Mortgage Association Preferred Series M,U
FNMAM,Federal National Mortgage Association Common Stock,U
FNMAN,Federal National Mortgage Association Pfd Ser L 5.125%,U
FNMAO,Federal National Mortgage Association Common Stock,U
FNMAP,Federal National Mortgage Association Preferred Stock,U
FNMAS,Federal National Mortgage Association Preferred Ser S,U
FNMAT,Federal National Mortgage Association Pfd Ser T,U
FNMFM,Federal National Mortgage Association Preferred Series E,U
FNMFN,Federal National Mortgage Association Pfd Ser O Var Rate,U
FNMFO,Federal National Mortgage Association Pfd Conv Ser 2004-I 5.375%,U
FNNCF,FINANCIAL FIFTEEN SPLIT CORP Ordinary Shares,U
FNNNF,Finnair OYJ Ordinary Shares,U
FNNTF,FLATEXDEGIRO AG Ordinary Shares,U
FNNZF,Fincanna Capital Corp Common Stock,U
FNOV,FT Cboe Vest U.S. Equity Buffer ETF - November,BATS
FNQQF,Fineqia Intl Inc Common Shares,U
FNRC,1st NRG Corp. Common Stock,U
FNRG,ForceField Energy Inc.,U
FNRN,First Northern Community Bancorp Common Stock,U
FNTOF,FRONTEO INC SHS (Japan),U
FNV,Franco-Nevada Corporation,NYSE
FNVAF,Farnova Group Holdings Ltd. Ordinary Shares (Bermuda),U
FNWB,First Northwest Bancorp Common Stock,NASDAQ
FNWD,Finward Bancorp Common Stock,U
FNX,First Trust Mid Cap Core AlphaDEX Fund,NASDAQ
FNXLF,Fenix Financial Ltd. Common Stock (Bermuda),U
FNXTF,Fenix Outdoor Intl Ltd. Ordinary Shares Cl B (Switzerland),U
FNY,First Trust Mid Cap Growth AlphaDEX Fund,NASDAQ
FOA,Finance of America Companies Inc.,NYSE
FOA WS,"Finance of America Companies Inc. Warrants, each whole warrant exercisable for one Class A Common St",NYSE
FOCIF,Focusrite Plc Ordinary Shares  (United Kingdom),U
FOCS,Focus Financial Partners Inc. Class A Common Stock,NASDAQ
FOCT,FT Cboe Vest U.S. Equity Buffer ETF - October,BATS
FOE,Ferro Corporation,NYSE
FOEAF,Dolphin Drilling ASA Ordinary Shares,U
FOF,Cohen & Steers Closed End Opportunity Fund,NYSE
FOGCD,Avisa Diagnostics Inc. Common Shares,U
FOJCF,Fortum Corporation (Finland) Ordinary Shares,U
FOJCY,Fortum OYJ Unsponsored ADR (Finland),U
FOLD,"Amicus Therapeutics, Inc. Common Stock",NASDAQ
FOLGF,Falcon Oil & Gas Ltd Ordinary Shares,U
FOMC,FOMO CORP Common Stock,U
FOMO,FOMO ETF,BATS
FONR,Fonar Corporation Common Stock,NASDAQ
FONU,FONU2 Inc. Common Stock,U
FONWF,FLOWER ONE HLDGS INC WT EXP 9/18/2023 (Canada),U
FOR,Forestar Group Inc.,NYSE
FORA,Forian Inc. Common Stock,NASDAQ
FORD,"Forward Industries, Inc. Common Stock",NASDAQ
FORE,Foresight Acquisition Corp. Class A Common Stock,NASDAQ
FOREU,Foresight Acquisition Corp. Units,NASDAQ
FOREW,Foresight Acquisition Corp. Warrant,NASDAQ
FORFF,Fortis Inc Ist Preferred Shares Series F (Canada),U
FORH,Formidable ETF,ARCA
FORM,"FormFactor, Inc. FormFactor, Inc. Common Stock",NASDAQ
FORR,"Forrester Research, Inc. Common Stock",NASDAQ
FORTY,Formula Systems (1985) Ltd. American Depositary Shares,NASDAQ
FORU,"ForU Holdings, Inc. Common Stock",U
FORW,"Forwardly, Inc. Common Stock",U
FOSHY,Fountain Set Holding Ltd American Depositary Shares,U
FOSL,"Fossil Group, Inc. Common Stock",NASDAQ
FOSUF,Fosun International Ltd Ordinary shares (China),U
FOSUY,Fosun International Ltd Unsponsored ADR (Hong Kong),U
FOSYF,Forsys Metals Corp Common Shares (Canada),U
FOTB,First Ottawa Bancshares Inc (Delaware) First Ottawa Bancshares Inc (DE),U
FOTXY,Fotex First Amer Hungar(100hf) American Depositary Shares,U
FOUR,"Shift4 Payments, Inc.",NYSE
FOVL,iShares Focused Value Factor ETF,ARCA
FOVSY,Ford Otomotiv Sanayi As Unsponsored ADR,U
FOX,Fox Corporation Class B Common Stock,NASDAQ
FOXA,Fox Corporation Class A Common Stock,NASDAQ
FOXF,Fox Factory Holding Corp. Common Stock,NASDAQ
FOXW,FoxWayne Enterprises Acquisition Corp. Class A Common Stock,NASDAQ
FOXWU,FoxWayne Enterprises Acquisition Corp. Unit,NASDAQ
FOXWW,FoxWayne Enterprises Acquisition Corp. Warrant,NASDAQ
FOYJ,Foy Johnston Inc Common Stock,U
FPA,First Trust Asia Pacific ex-Japan AlphaDEX Fund,NASDAQ
FPAC,Far Peak Acquisition Corporation,NYSE
FPAC U,"Far Peak Acquisition Corporation Units, each consisting of one Class A ordinary share, and one-third",NYSE
FPAC WS,"Far Peak Acquisition Corporation Redeemable Warrants, each whole warrant exercisable for one Class A",NYSE
FPAFF,First Pacific Co Ord Ordinary Shares,U
FPAFY,First Pacific Co Ord American Depositary Shares,U
FPAY,"FlexShopper, Inc. Common Stock",NASDAQ
FPCG,"First Physicians Capital Group, Inc. Common Stock",U
FPCPF,FP Corp Ordinary Shares (Japan),U
FPE,First Trust Preferred Securities and Income ETF,ARCA
FPEI,First Trust Institutional Preferred Securities and Income ETF,ARCA
FPF,FIRST TRUST INTERMEDIATE DURATION PREFERRED & INCOME FUND,NYSE
FPH,"Five Point Holdings, LLC Class A Common Shares",NYSE
FPHAF,Faron Pharmaceuticals OY Ordinary Shares (Finland),U
FPHHF,First Philippine Holdings Corp FPHC Ordinary Shares (Phillippines),U
FPI,Farmland Partners Inc.,NYSE
FPI PRB,Farmland Partners Inc. Series B Participating Preferred Stock,NYSE
FPIBF,Formosa Prosonic Industries Bhd Ordinary Shares (Malaysia),U
FPL,FIRST TRUST NEW OPPORTUNITIES MLP & ENERGY FUND,NYSE
FPLF,"First Pet Life, Inc. Common Stock (Texas)",U
FPLPF,Provident Financial Plc Ordinary shares (United Kingdom),U
FPLPY,Provident Financial Plc Sponsored ADR (UK),U
FPLSF,5N Plus Inc Common (Canada),U
FPMI,"FluoroPharma Medical, Inc. Common shares",U
FPNUF,FP Newspapers Inc Common Shares,U
FPOCF,FPX Nickel Corp Ordinary Shares,U
FPPP,Fieldpoint Petroleum Corp Common Stock,U
FPRCF,"Scala, Inc. Ordinary Shares",U
FPRGF,Falco Resources Ltd. Common Shares (Canada),U
FPRO,Fidelity Real Estate Investment ETF,BATS
FPRUF,Fraport AG Ordinary Shares (Germany),U
FPRUY,Fraport AG Unsponsored ADR (Germany),U
FPSUF,Capha Pharmaceuticals Inc Common Shares,U
FPVD,Force Protection Video Equipment Corp. Common Stock,U
FPVTF,Golden Pursuit Resources Ltd. Common Shares,U
FPWM,Charlestowne Premium Beverages Inc. Common Stock,U
FPX,First Trust US Equity Opportunities ETF,ARCA
FPXE,First Trust Exchange-Traded Fund II First Trust IPOX Europe Equity Opportunities ETF,NASDAQ
FPXI,First Trust Exchange-Traded Fund II First Trust International Equity Opportunities ETF,NASDAQ
FQAL,Fidelity Quality Factor ETF,ARCA
FQCC,"Fuquan Capital Management, Inc. Common Stock",U
FQFC,Fuquan Financial Company Common Stock,U
FQVLF,First Quantum Minerals Ltd. Ordinary Shares (Canada),U
FQVTF,FEVERTREE DRINKS PLC Ordinary Shares (United Kingdom),U
FQVTY,Fevertree Drinks PLC Unsponsored ADR (United Kingdom),U
FR,"First Industrial Realty Trust, Inc.",NYSE
FRA,"Blackrock Floating Rate Income Strategies Fund, Inc.",NYSE
FRACF,"Foraco International, Marseille Ordinary Shares Nom (France)",U
FRAF,Franklin Financial Services Corporation Common Stock,NASDAQ
FRAK,VanEck Vectors Unconventional Oil & Gas ETF,ARCA
FRANQ,FRANCESCAS HLDGS CORP Common Stock,U
FRAZ,Francisco Industries Inc Unclassified,U
FRBA,First Bank Common Stock,NASDAQ
FRBK,"Republic First Bancorp, Inc. Common Stock",NASDAQ
FRBMF,FIREBIRD METALS LTD Ordinary Shares,U
FRC,First Republic Bank,NYSE
FRC PRH,First Republic Bank,NYSE
FRC PRI,"First Republic Bank  Depositary Shares, each representing a 1/40th interest in a share of 5.50% Nonc",NYSE
FRC PRJ,"First Republic Bank Depositary Shares, Each Representing a 1/40th Interest in a Share of 4.70% Noncu",NYSE
FRC PRK,"First Republic Bank Depositary Shares, Each Representing a 1/40th Interest in a Share of 4.125% Nonc",NYSE
FRC PRL,"First Republic Bank Depositary Shares, Each Representing a 1/40th Interest in a Share of 4.250% Nonc",NYSE
FRCEF,Fletcher Building Ltd Ordinary Shares (New Zealand),U
FRCGF,Faircourt Gold Income Corp. Class A Ordinary Shares (Canada),U
FRCH,"Frenchtex, Inc. Frenchtex Inc",U
FRCN,"Firemans Contractors, Inc. Common",U
FRCOF,Fast Retailing Co Ltd Ordinary Shares,U
FRCOY,Fast Retailing Co Ltd Unsponsored ADR (Japan),U
FRD,"Friedman Industries, Inc",AMEX
FRDM,Freedom 100 Emerging Markets ETF,BATS
FRDSF,4DS Memory Ltd Ordinary Shares (Australia),U
FRDZF,Freedom Foods Group Ltd Ordinary Shares,U
FREE,"Whole Earth Brands, Inc. Class A Common Stock",NASDAQ
FREEF,FREESEAS INC Ordinary Shares,U
FREEW,"Whole Earth Brands, Inc. Warrant",NASDAQ
FREGP,Federal Home Loan Mtg Corp 5.81% Pfd,U
FREJN,Federal Home Loan Mortgage Corporation Non Cum. Perp. Preferred 5.81%,U
FREJO,Federal Home Loan Mortgage Corporation Preferred 5.1% Salomon Smith Barney,U
FREJP,Federal Home Loan Mortgage Corporation 5.30% Pfd,U
FREKF,FREEE K K  Common Stock (Japan),U
FREL,Fidelity MSCI Real Estate Index ETF,ARCA
FREQ,"Frequency Therapeutics, Inc. Common Stock",NASDAQ
FRERF,Fremont Gold Ltd.  Ordinary Shares,U
FREVS,First Real Estate Investment Trust of New Jersey Shares of Beneficial Interest,U
FRFC,First Robinson Financial Corporation Common Stock,U
FRFFF,Fairfax Financial Holdings Ltd Cum 5 Yr Rate Reset Pfd Shs Ser K,U
FRFGF,Fairfax Financial Holdings Ltd Preferred Shs Ser E 5 Yr Rate Reset (Canada),U
FRFHF,Fairfax Financial Holdings Ltd Ordinary Shares,U
FRFR,FRITZY TECH INC Common Stock,U
FRFTF,TFF Group  Ordinary Shares,U
FRFXF,Fairfax Financial Holdings Ltd Cumulative Pfd Shs Ser I (Canada),U
FRFZF,Fairfax Financial Holdings Ltd Preferred Stock,U
FRG,"Franchise Group, Inc. Common Stock",NASDAQ
FRGAP,"Franchise Group, Inc. 7.50% Series A Cumulative Perpetual Preferred Stock",NASDAQ
FRGHY,FORGAME HLDGS LTD  American Depositary Receipts - Unsponsored (Cayman Islands),U
FRGI,"Fiesta Restaurant Group, Inc. Common Stock",NASDAQ
FRGY,Frontier Energy Corporation,U
FRHC,Freedom Holding Corp. Common Stock,NASDAQ
FRHHF,"Freshii, Inc. Class A Sub Vtg Ordinary Shares (Canada)",U
FRHLF,Freehold Royalty Ltd Ordinary Shares,U
FRI,First Trust S&P REIT Index Fund,ARCA
FRIIF,France M.G.I. MGI Digital Graphic Technology Ordinary Shares (France),U
FRIVF,Fortune Real Estate Investment Trust Units (Hong Kong),U
FRLG,Large Cap Growth Index-Linked Exchange Traded Notes due 2028,ARCA
FRLI,"Fr?lii, Inc. Common Stock",U
FRLN,Freeline Therapeutics Holdings plc American Depositary Shares,NASDAQ
FRLOF,Frasers Logistics & Commercial Trust Other,U
FRLSY,Fourlis Holdings S.A. American Depositary Receipts - Unsponsored (Greece),U
FRMA,Firma Holdings Corp. Common Stock,U
FRMB,"Forum Mobile, Inc. Common Stock",U
FRMC,Formcap Corp. Common Stock,U
FRME,First Merchants Corporation Common Stock,NASDAQ
FRMO,FRMO Corporation Common Stock,U
FRMUF,Firm Capital Property Trust Unit (Canada),U
